840352730392723500, #paasij-eren zoeken (@ 't Loosje in Amsterdam, NH) https://t.co/8UGWiZtBbS https://t.co/XfcfR4IP33, 52.3723432, 4.89992593, <a href="http://foursquare.com" rel="nofollow">Foursquare</a>, 7305132, nl, 1489190678581, , , 
840353592225726500, A2 13193 Rit 29584 Amsterdam Geelvinckssteeg https://t.co/alYOImejjZ #p2000, 52.3665158, 4.8915612, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1489190884058, , , 
840353622332436500, Vakantie is weer voorbij! #djsmokehouse #smokingfriday @ Café 't Pandje https://t.co/UwRnHNABKw, 52.33860495, 4.96175869, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 241267892, nl, 1489190891236, , , 
840354866421727200, A1 13193 Rit 29585 Amsterdam Haarlemmerweg 1014BE 4 th https://t.co/2608PSPAqy #p2000, 52.3851728, 4.8695576, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1489191187850, , , 
840362119786840000, Geweldige performance van slagwerkdenhaag in de Kleine Zaal. Vooral de interludes van #johncage… https://t.co/ib5ZecQiaD, 52.35621485, 4.87930128, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 195145875, nl, 1489192917187, , , 
840362925453910000, A1 13107 Rit 29589 Amsterdam Leidseplein https://t.co/LhRFzo7ZG7 #p2000, 52.3638296, 4.8832418, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1489193109273, , , 
840363329646387200, A1 13118 Rit 29591 Amsterdam Bert Haanstrakade 1087DN 110 https://t.co/LtFjdCcQ15 #p2000, 52.3607863, 4.9932874, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1489193205640, , , 
840364334698119200, Prio: 1 Vechtpartij Jan van Galenstraat 1056BL Amsterdam https://t.co/Lpn8enpy9z #p2000, 52.3741858, 4.8585103, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1489193445263, , , 
840366665321873400, #alarm Prio: 1 Vechtpartij Jan van Galenstraat 1056BL Amsterdam - Jan van Galenstraat 215, 1056 Amsterdam, Netherlands, 52.373429, 4.8532554, <a href="http://www.copspotter.nl" rel="nofollow">Cop Spotter</a>, 224671737, nl, 1489194000927, , , 
840367590950199300, A1 13108 Rit 29593 Amsterdam Parosstraat 1060LP 26 https://t.co/fPAwVykyfI #p2000, 52.3452823, 4.7911982, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1489194221614, , , 
840369395222351900, P 1 Ass. Ambu (Til Assistentie) , Hofwijckstraat 26 H Amsterdam [ 13GG02 13AST ] https://t.co/JT2GMoQZNN #p2000, 52.3812142, 4.8497861, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1489194651786, , , 
