839264416289992700, 00:42 Temp. 6.2°C, Hum. 87%, Dewp. 3.6°C, Bar. 1018.4 hpa, Rain Today 0 mm, Wind 225° 1.0 km/h, 52.35548, 4.80548, <a href="http://plus.meteoware.com/netatmo/" rel="nofollow">MeteoWare Plus+</a>, 19116083, en, 1488931204279, , , 
839264452134506500, AX UnitTest: testStatusUpdate with location - Latitude 52,21 Longitude 4,86 - 73536E58-556F-4470-AA6F-DDD599A43FE2, 52.207715, 4.861057, <a href="http://www.sgautomatisering.nl" rel="nofollow">SG Markt Demo</a>, 318335985, en, 1488931212825, , , 
839264794070908900, A2 13109 Rit 28253 Amsterdam De Wittenkade 1051AK 100 A th https://t.co/27AqNhdIMc #p2000, 52.3831151, 4.8765262, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1488931294349, , , 
839264828187377700, Banks last night @ Paradiso 😍 (not a good  photo but whatever i guess) #banks #amsterdam @… https://t.co/mJWv9SYzbv, 52.36228, 4.8839499, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 1616140122, en, 1488931302483, , , 
839265587956174800, #symmetry by #night. #schiphol   #amsterdam #airport #urban #architecture #symmetrie #travel… https://t.co/X9sAK9NOO0, 52.3092179, 4.76354161, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 142413234, und, 1488931483626, , , 
839265658445549600, #Techno Tuesday @ Sugarfactory https://t.co/DvEXG8cYCQ, 52.36481, 4.88183, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 274463043, en, 1488931500432, , , 
839266392360681500, Repost @elathekid want die picca is domm💥 👪 #lovely 💕Morgen avond Capsule clip online!📹 #Gang… https://t.co/eyRqSFPam0, 52.36632278, 4.89138206, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 154567621, en, 1488931675411, , , 
839266453803135000, A1 13104 Rit 28254 Amsterdam Molukkenstraat 1095AX 79 3 https://t.co/P4fPXBTD0k #p2000, 52.3629773, 4.9396229, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1488931690060, , , 
839267201202946000, A2 (Etage: 1) 13163 Rit 28255 Amsterdam Valkenstein 1082BN 18 1 https://t.co/uSPYqBy7AH #p2000, 52.3268736, 4.8701685, <a href="http://watiserloos.in/" rel="nofollow">watiserloos.in</a>, 51239975, nl, 1488931868254, , , 
839268053674254300, A warm smile is the universal language of kindness. @ Amsterdam,… https://t.co/rPoYR7D59k, 52.3731, 4.8922, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 748023600, en, 1488932071499, , , 
839268132913098800, AX UnitTest: testStatusUpdate with location - Latitude 52,21 Longitude 4,86 - 5246C463-1A35-4E62-BAE0-967D96470B60, 52.207715, 4.861057, <a href="http://www.sgautomatisering.nl" rel="nofollow">SG Markt Demo</a>, 318335985, en, 1488932090391, , , 
839268276999958500, Recordando. @cardys_salones @adonaysevilla @ Amsterdam Schipol… https://t.co/fwGr96Ahjq, 52.30963361, 4.7650146, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 264322298, nl, 1488932124744, , , 
839269539112112100, Supporting the #HousebootlegsFam members tonight @ Sugarfactory https://t.co/IeO6dPFhMp, 52.36481, 4.88183, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 274463043, en, 1488932425655, , , 
839269817664274400, THINK ABOUT IT #blackandwhite #thinktoomuch #brainstorming #powerwoman #blondshavemorefun… https://t.co/caHxLYzq2s, 52.3731, 4.8922, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 21183126, en, 1488932492067, , , 
839271696775409700, Kicked out... Again... #alwaysthesame #lastmanstanding #goodoldtimes #donkeyballs @ Ramada… https://t.co/4x844Xf0vV, 52.36793, 4.84402, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 24366101, en, 1488932940082, , , 
839273904636067800, LOOKING FOR A CAREER IN HAIR WE ARE HIRING AT UNIQUE TOUCH HAIR DESIGN. WE ARE LOCATED IN THE… https://t.co/3QXArEYeTW, 52.35363912, 4.88193794, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 130669788, en, 1488933466477, , , 
839274055849152500, Kbal Super Natural new hair Kolor collection Sandstone. is a beige blonde with natural looking… https://t.co/CQv0aH88oI, 52.35363912, 4.88193794, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 130669788, en, 1488933502529, , , 
839274112434516000, Kbal Super Natural new hair Kolor collection Sandstone. is a beige blonde with natural looking… https://t.co/57Hm6M6PAt, 52.35363912, 4.88193794, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 130669788, en, 1488933516020, , , 
839274148954136600, Banksy was one of the first artists that truly captivated my interest and imagination. I've… https://t.co/RnqWFJBOdU, 52.35873, 4.88197, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 21725030, en, 1488933524727, , , 
839274395193512000, Da série: esqueci de postar @ Amsterdam Canals https://t.co/9SXvLBVm8x, 52.37667637, 4.89786388, <a href="http://instagram.com" rel="nofollow">Instagram</a>, 182818223, pt, 1488933583435, , , 
